                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                 1.1986,                0.80315,                 2.3267,                0.95178,                      1,                  0.995,                 0.0995,                 3.6326,                 1.1144,                 1.2313,              0.0016089,              0.0016089,              0.0016089
                    161,                 1.4014,                0.79293,                 2.2097,                0.94545,                      1,                  0.995,                 0.0995,                 3.6394,                 1.2387,                  1.435,              0.0016065,              0.0016065,              0.0016065
                    162,                 1.3945,                0.93981,                  2.028,                0.91071,                      1,                  0.995,                  0.199,                 3.8425,                 1.7229,                 2.1982,               0.001604,               0.001604,               0.001604
                    163,                 1.1439,                0.73236,                 1.9124,                 0.9557,                      1,                  0.995,                 0.0995,                 3.9908,                 2.8851,                 2.1736,              0.0016015,              0.0016015,              0.0016015
                    164,                 1.2197,                0.69685,                 2.0643,                0.95348,                      1,                  0.995,                 0.0995,                 4.0621,                 3.4142,                  1.442,              0.0015991,              0.0015991,              0.0015991
                    165,                 1.3861,                0.80962,                 1.9883,                0.94641,                      1,                  0.995,                  0.199,                 4.0095,                  3.193,                 1.0603,              0.0015966,              0.0015966,              0.0015966
                    166,                 1.2052,                0.72897,                  1.848,                0.90608,                      1,                  0.995,                  0.199,                 3.9042,                 2.4309,                0.98667,              0.0015941,              0.0015941,              0.0015941
                    167,                 1.2999,                0.79573,                 2.0696,                0.82073,                      1,                  0.995,                 0.2985,                 3.8647,                 2.5021,                 1.1403,              0.0015916,              0.0015916,              0.0015916
                    168,                 1.1407,                0.75389,                 1.8151,                0.76424,                      1,                  0.995,                 0.0995,                 3.8438,                 2.7203,                 1.3271,              0.0015892,              0.0015892,              0.0015892
                    169,                  1.312,                0.79819,                 2.4731,                 0.8914,                      1,                  0.995,                  0.199,                 3.8697,                 3.3625,                 1.7302,              0.0015867,              0.0015867,              0.0015867
                    170,                 1.2952,                0.77113,                  1.821,                0.47725,                      1,                 0.4975,                 0.0995,                 3.8806,                 3.6366,                 2.3446,              0.0015842,              0.0015842,              0.0015842
                    171,                 1.1632,                0.73207,                 1.7422,                0.47725,                      1,                 0.4975,                 0.0995,                 3.8858,                 3.2458,                 2.8455,              0.0015817,              0.0015817,              0.0015817
                    172,                 1.4124,                0.84318,                 2.3815,                0.47725,                      1,                 0.4975,                 0.0995,                  3.938,                  3.125,                 2.9624,              0.0015793,              0.0015793,              0.0015793
                    173,                 1.5512,                0.88664,                 1.8339,                0.47725,                      1,                 0.4975,                 0.0995,                 3.9358,                 3.2255,                 2.9114,              0.0015768,              0.0015768,              0.0015768
                    174,                 1.2536,                0.75505,                 1.8052,                0.47725,                      1,                 0.4975,                 0.0995,                 3.9792,                 3.3664,                 2.6993,              0.0015743,              0.0015743,              0.0015743
                    175,                 0.9748,                0.87949,                 1.4021,                0.47725,                      1,                 0.4975,                 0.0995,                 3.9571,                  2.732,                 2.5149,              0.0015718,              0.0015718,              0.0015718
                    176,                 1.3974,                0.82564,                 1.9651,                0.95357,                      1,                  0.995,                 0.0995,                 3.7258,                 1.8158,                 2.3796,              0.0015693,              0.0015693,              0.0015693
                    177,                 1.2699,                0.82712,                 1.6898,                0.90496,                      1,                  0.995,                0.13267,                 3.4984,                 1.0875,                 2.2077,              0.0015669,              0.0015669,              0.0015669
                    178,                 1.2794,                0.80518,                 1.8627,                0.80733,                      1,                  0.995,                0.24875,                 3.4332,                    1.1,                 1.8644,              0.0015644,              0.0015644,              0.0015644
                    179,                 1.2437,                0.83981,                 1.9705,                0.94586,                      1,                  0.995,                  0.199,                 3.5633,                 1.2043,                 1.2135,              0.0015619,              0.0015619,              0.0015619
                    180,                 1.3783,                0.85107,                 1.8504,                0.94519,                      1,                  0.995,                 0.2985,                 3.8236,                 1.4068,                 1.0701,              0.0015594,              0.0015594,              0.0015594
                    181,                 1.3325,                  0.811,                 1.8229,                0.93642,                      1,                  0.995,                  0.199,                 4.0528,                 1.9988,                 1.0842,               0.001557,               0.001557,               0.001557
                    182,                  1.369,                0.76837,                 1.8901,                0.94266,                      1,                  0.995,                  0.199,                 3.9434,                 1.9026,                 1.0706,              0.0015545,              0.0015545,              0.0015545
                    183,                 1.1442,                0.76181,                 1.7812,                0.91963,                      1,                  0.995,                 0.2985,                 3.7411,                 1.4354,                 1.1843,               0.001552,               0.001552,               0.001552
                    184,                 1.2302,                0.79245,                 1.7118,                0.93915,                      1,                  0.995,                 0.0995,                  3.548,                 1.0908,                 1.2206,              0.0015496,              0.0015496,              0.0015496
                    185,                 1.3723,                0.88357,                 1.8411,                0.94482,                      1,                  0.995,                 0.0995,                 3.5025,                 1.1765,                 1.2044,              0.0015471,              0.0015471,              0.0015471
                    186,                 1.4179,                0.83654,                  1.919,                0.93796,                      1,                  0.995,                 0.0995,                 3.6572,                 1.3538,                 1.1925,              0.0015446,              0.0015446,              0.0015446
                    187,                 1.2489,                0.80552,                 1.9656,                0.93796,                      1,                  0.995,                 0.0995,                 3.8962,                 1.5047,                 1.2213,              0.0015421,              0.0015421,              0.0015421
                    188,                 1.1099,                 0.7007,                 1.5562,                0.93796,                      1,                  0.995,                 0.0995,                 4.0329,                 1.8918,                 1.1964,              0.0015397,              0.0015397,              0.0015397
                    189,                 1.3706,                 0.7925,                 1.7353,                0.95463,                      1,                  0.995,                  0.199,                 4.1126,                 2.1084,                 1.1247,              0.0015372,              0.0015372,              0.0015372
                    190,                 1.3075,                0.71998,                 1.7846,                0.95756,                      1,                  0.995,                 0.0995,                 4.1216,                 2.2668,                 1.0733,              0.0015347,              0.0015347,              0.0015347
                    191,                 1.1198,                0.73753,                 1.7725,                      1,                      1,                  0.995,                 0.0995,                 4.0618,                 2.4499,                 1.0065,              0.0015322,              0.0015322,              0.0015322
                    192,                 1.1854,                0.75261,                 1.6148,                      1,                      1,                  0.995,                 0.0995,                 3.8777,                 2.5712,                 1.0058,              0.0015298,              0.0015298,              0.0015298
                    193,                 1.1685,                0.73246,                 1.5681,                      1,                      1,                  0.995,                 0.0995,                 3.7126,                 2.3229,                 1.0871,              0.0015273,              0.0015273,              0.0015273
                    194,                 1.8001,                 1.0657,                 2.4188,                      1,                      1,                  0.995,                  0.199,                 3.6215,                  2.165,                 1.1852,              0.0015248,              0.0015248,              0.0015248
                    195,                 1.1631,                 0.7205,                 1.6348,                      1,                      1,                  0.995,                  0.199,                 3.6778,                  3.168,                 1.0704,              0.0015223,              0.0015223,              0.0015223
                    196,                 1.0705,                0.70148,                 1.6763,                0.96211,                      1,                  0.995,                  0.199,                 3.6154,                 3.8371,                 0.9746,              0.0015199,              0.0015199,              0.0015199
                    197,                 1.1675,                0.76064,                 1.7651,                      1,                      1,                  0.995,                  0.199,                 3.6167,                 3.3186,                0.94476,              0.0015174,              0.0015174,              0.0015174
                    198,                 1.1666,                0.78988,                 1.6781,                0.93031,                      1,                  0.995,                 0.0995,                 3.7187,                 2.5132,                0.97733,              0.0015149,              0.0015149,              0.0015149
                    199,                 1.0994,                0.71959,                 1.7338,                0.89777,                      1,                  0.995,                 0.2985,                 3.8234,                 2.7699,                 1.0274,              0.0015124,              0.0015124,              0.0015124
                    200,                 1.2027,                0.71156,                 1.7159,                0.91713,                      1,                  0.995,                 0.0995,                 3.8478,                 3.2902,                 1.0029,              0.0015099,              0.0015099,              0.0015099
                    201,                 1.2336,                0.79837,                 1.7853,                0.94501,                      1,                  0.995,                  0.199,                 3.8387,                 3.8686,                 0.9459,              0.0015075,              0.0015075,              0.0015075
                    202,                 1.3187,                0.79239,                 1.8462,                0.94509,                      1,                  0.995,                  0.199,                 3.8513,                 3.9068,                0.89738,               0.001505,               0.001505,               0.001505
                    203,                 1.2444,                0.71885,                 1.7296,                0.95162,                      1,                  0.995,                  0.199,                 3.8204,                  3.634,                 1.1002,              0.0015025,              0.0015025,              0.0015025
                    204,                 1.2357,                0.74234,                 1.6983,                0.93818,                      1,                  0.995,                  0.199,                 3.7539,                 3.8514,                 1.3183,              0.0015001,              0.0015001,              0.0015001
                    205,                 1.2301,                0.72286,                 1.9593,                      1,                      1,                  0.995,                  0.199,                 3.6451,                 3.3298,                0.98396,              0.0014976,              0.0014976,              0.0014976
                    206,                 1.1451,                0.71132,                 1.8023,                      1,                      1,                  0.995,                  0.199,                 3.4962,                 2.3186,                0.91818,              0.0014951,              0.0014951,              0.0014951
                    207,                 1.1024,                0.73213,                 1.7003,                      1,                      1,                  0.995,                  0.199,                 3.4763,                 1.7656,                0.94377,              0.0014926,              0.0014926,              0.0014926
                    208,                 1.3261,                0.76634,                 1.8806,                      1,                      1,                  0.995,                 0.0995,                 3.5716,                 1.8488,                0.92287,              0.0014901,              0.0014901,              0.0014901
                    209,                 1.1903,                 0.7046,                 1.6708,                      1,                      1,                  0.995,                 0.0995,                 3.7075,                 2.4354,                0.91558,              0.0014877,              0.0014877,              0.0014877
                    210,                  1.246,                0.71441,                 1.7725,                      1,                      1,                  0.995,                 0.0995,                 3.8226,                 3.2118,                0.97328,              0.0014852,              0.0014852,              0.0014852
                    211,                 1.2062,                0.71551,                 1.6506,                      1,                      1,                  0.995,                 0.0995,                 3.9089,                 3.8439,                 1.0225,              0.0014827,              0.0014827,              0.0014827
                    212,                 1.4345,                0.87445,                  2.715,                      1,                      1,                  0.995,                 0.0995,                 3.9386,                 3.5843,                 1.0425,              0.0014803,              0.0014803,              0.0014803
                    213,                 1.2302,                0.94924,                 1.9824,                      1,                      1,                  0.995,                 0.0995,                 3.9469,                 2.7677,                0.99128,              0.0014778,              0.0014778,              0.0014778
                    214,                 1.2546,                0.78769,                 1.6307,                      1,                      1,                  0.995,                 0.0995,                 3.9553,                 2.2609,                0.97123,              0.0014753,              0.0014753,              0.0014753
                    215,                 1.2027,                0.75733,                 1.8571,                      1,                      1,                  0.995,                 0.0995,                 3.9271,                 2.3594,                 1.0065,              0.0014728,              0.0014728,              0.0014728
                    216,                 1.1956,                0.75937,                 1.6002,                      1,                      1,                  0.995,                 0.0995,                   3.87,                 2.5313,                 1.1839,              0.0014703,              0.0014703,              0.0014703
                    217,                 1.1134,                0.66421,                 1.6043,                      1,                      1,                  0.995,                 0.0995,                 3.8575,                 2.8132,                 1.3555,              0.0014679,              0.0014679,              0.0014679
                    218,                 1.2324,                0.69556,                  1.658,                      1,                      1,                  0.995,                 0.0995,                 3.8117,                 3.4562,                 1.5939,              0.0014654,              0.0014654,              0.0014654
                    219,                 1.3193,                0.76734,                 1.9752,                      1,                      1,                  0.995,                 0.0995,                  3.739,                 3.8902,                 1.6243,              0.0014629,              0.0014629,              0.0014629
                    220,                 1.1868,                0.70386,                 1.6877,                      1,                      1,                  0.995,                 0.0995,                 3.7003,                 3.8423,                  1.441,              0.0014605,              0.0014605,              0.0014605
                    221,                 1.1631,                0.67109,                 1.6208,                      1,                      1,                  0.995,                 0.0995,                 3.6891,                 3.8399,                 1.4445,               0.001458,               0.001458,               0.001458
                    222,                 1.2172,                0.77006,                 1.8322,                      1,                      1,                  0.995,                 0.0995,                 3.7968,                 3.5014,                  1.394,              0.0014555,              0.0014555,              0.0014555
                    223,                 1.0658,                0.70054,                 1.7438,                0.95935,                      1,                  0.995,                  0.199,                 3.8582,                 3.1405,                 1.3906,               0.001453,               0.001453,               0.001453
                    224,                 1.2906,                0.74841,                 2.0222,                0.95776,                      1,                  0.995,                  0.199,                 3.9066,                 3.0143,                 1.3049,              0.0014505,              0.0014505,              0.0014505
                    225,                  1.117,                0.73954,                 1.6221,                0.95694,                      1,                  0.995,                  0.199,                 3.8952,                 2.8994,                 1.1012,              0.0014481,              0.0014481,              0.0014481
                    226,                 1.2871,                0.69627,                 1.6059,                0.95097,                      1,                  0.995,                  0.199,                 3.8331,                 2.9014,                 1.0003,              0.0014456,              0.0014456,              0.0014456
                    227,                 1.1951,                 0.7784,                   1.89,                 0.9606,                      1,                  0.995,                  0.199,                 3.8569,                 3.2834,                 0.9643,              0.0014431,              0.0014431,              0.0014431
                    228,                 1.1897,                0.73454,                 2.1946,                0.96356,                      1,                  0.995,                  0.199,                 3.9128,                 3.6032,                0.96883,              0.0014406,              0.0014406,              0.0014406
                    229,                 1.2526,                 0.7769,                 1.8169,                0.96042,                      1,                  0.995,                  0.199,                 3.8818,                 3.2459,                 1.0172,              0.0014382,              0.0014382,              0.0014382
                    230,                 1.2232,                0.74781,                 1.8354,                 0.9616,                      1,                  0.995,                  0.199,                 3.8406,                 3.0131,                  1.029,              0.0014357,              0.0014357,              0.0014357
                    231,                 1.2629,                0.76823,                 1.6344,                0.96378,                      1,                  0.995,                  0.199,                 3.8145,                 3.3064,                0.99824,              0.0014332,              0.0014332,              0.0014332
                    232,                 1.1116,                0.67308,                 1.7671,                0.96447,                      1,                  0.995,                  0.199,                 3.9002,                 3.7805,                0.96546,              0.0014307,              0.0014307,              0.0014307
                    233,                 1.2707,                0.73732,                 1.7079,                      1,                      1,                  0.995,                  0.199,                 3.9192,                 4.1847,                0.96767,              0.0014283,              0.0014283,              0.0014283
                    234,                 1.1409,                0.68593,                 1.5791,                      1,                      1,                  0.995,                  0.199,                 3.9013,                 3.0885,                0.95195,              0.0014258,              0.0014258,              0.0014258
                    235,                 1.3283,                0.73884,                 1.6521,                0.95403,                      1,                  0.995,                  0.199,                 3.8998,                 2.1991,                0.97692,              0.0014233,              0.0014233,              0.0014233
                    236,                 1.1746,                   0.69,                 1.9726,                0.95262,                      1,                  0.995,                  0.199,                 3.8535,                 2.1211,                0.99307,              0.0014208,              0.0014208,              0.0014208
                    237,                 1.0621,                0.66294,                 1.5959,                0.95774,                      1,                  0.995,                  0.199,                 3.7874,                 2.6087,                 1.0175,              0.0014184,              0.0014184,              0.0014184
                    238,                 1.1974,                0.66936,                 1.6882,                0.95695,                      1,                  0.995,                  0.199,                  3.804,                 3.1362,                 0.9679,              0.0014159,              0.0014159,              0.0014159
                    239,                 1.1327,                0.69138,                 1.8768,                      1,                      1,                  0.995,                  0.199,                 3.8145,                 3.5417,                0.89651,              0.0014134,              0.0014134,              0.0014134
                    240,                 1.2818,                0.69776,                 2.0768,                      1,                      1,                  0.995,                 0.2985,                  3.756,                 3.2573,                0.87998,               0.001411,               0.001411,               0.001411
                    241,                 1.1574,                 0.6832,                 1.4978,                      1,                      1,                  0.995,                  0.199,                 3.7365,                 2.3664,                 0.8853,              0.0014085,              0.0014085,              0.0014085
                    242,                 1.0793,                0.70703,                 1.5319,                      1,                      1,                  0.995,                 0.0995,                 3.7914,                 1.4458,                0.90387,               0.001406,               0.001406,               0.001406
                    243,                 1.1151,                0.67428,                 1.5992,                      1,                      1,                  0.995,                  0.199,                 3.8333,                 1.5742,                0.90566,              0.0014035,              0.0014035,              0.0014035
                    244,                 1.1833,                0.68576,                 1.5523,                      1,                      1,                  0.995,                 0.0995,                 3.7214,                 1.4577,                0.91271,              0.0014011,              0.0014011,              0.0014011
                    245,                 1.2217,                0.72134,                 1.8707,                      1,                      1,                  0.995,                  0.199,                 3.7307,                 2.4722,                0.91959,              0.0013986,              0.0013986,              0.0013986
                    246,                 1.2483,                0.71403,                 1.9687,                      1,                      1,                  0.995,                 0.0995,                 3.8166,                 3.3792,                0.91796,              0.0013961,              0.0013961,              0.0013961
                    247,                 1.2425,                0.77923,                 1.8146,                      1,                      1,                  0.995,                  0.199,                 3.8302,                 2.8028,                0.96266,              0.0013936,              0.0013936,              0.0013936
                    248,                  1.183,                0.72491,                 1.5023,                      1,                      1,                  0.995,                  0.199,                  3.752,                 2.0941,                 0.9294,              0.0013912,              0.0013912,              0.0013912
                    249,                 1.1553,                0.67999,                 1.5344,                      1,                      1,                  0.995,                 0.0995,                 3.6534,                 1.6685,                  0.888,              0.0013887,              0.0013887,              0.0013887
                    250,                 1.3457,                0.82843,                 2.0386,                0.91881,                      1,                  0.995,                 0.0995,                  3.548,                 1.2462,                0.91453,              0.0013862,              0.0013862,              0.0013862
                    251,                 1.2996,                0.79215,                 1.9002,                0.88261,                      1,                  0.995,                 0.0995,                 3.5599,                 1.3111,                0.93974,              0.0013837,              0.0013837,              0.0013837
                    252,                 1.3198,                0.70763,                 1.9573,                0.44826,                      1,                  0.995,                 0.0995,                 3.6347,                 1.6104,                0.94178,              0.0013813,              0.0013813,              0.0013813
                    253,                 1.1379,                0.67196,                 1.7334,                0.44826,                      1,                  0.995,                 0.0995,                 3.7765,                 1.9588,                0.93883,              0.0013788,              0.0013788,              0.0013788
                    254,                 1.2524,                0.75998,                 1.6078,                0.94744,                      1,                  0.995,                 0.0995,                 3.9082,                 3.0207,                 1.0436,              0.0013763,              0.0013763,              0.0013763
                    255,                 1.3071,                 0.7542,                 1.7192,                0.94744,                      1,                  0.995,                 0.0995,                 3.9964,                 3.0045,                 1.2849,              0.0013738,              0.0013738,              0.0013738
                    256,                 1.3726,                0.79333,                 1.8373,                0.94744,                      1,                  0.995,                 0.0995,                 4.0221,                  2.264,                 1.6983,              0.0013714,              0.0013714,              0.0013714
                    257,                 1.2515,                0.75316,                 1.5824,                0.94744,                      1,                  0.995,                 0.0995,                 3.9237,                 2.9483,                 2.1974,              0.0013689,              0.0013689,              0.0013689
                    258,                 1.1415,                 0.7074,                 1.9129,                0.94744,                      1,                  0.995,                 0.0995,                 3.7211,                 2.9391,                  1.913,              0.0013664,              0.0013664,              0.0013664
                    259,                 1.3022,                0.74005,                 2.0404,                0.94744,                      1,                  0.995,                 0.0995,                 3.6364,                 3.1074,                 1.9191,              0.0013639,              0.0013639,              0.0013639
                    260,                 1.2378,                0.75693,                 1.6569,                0.94744,                      1,                  0.995,                 0.0995,                 3.6319,                 3.1853,                 1.9843,              0.0013615,              0.0013615,              0.0013615
                    261,                 1.2009,                0.72796,                 1.7741,                0.79271,                      1,                  0.995,                 0.0995,                 3.6799,                 3.4549,                 1.7323,               0.001359,               0.001359,               0.001359
                    262,                 1.1573,                0.73477,                 1.6285,                0.94534,                      1,                  0.995,                 0.0995,                 3.7078,                 3.0434,                 1.8023,              0.0013565,              0.0013565,              0.0013565
                    263,                  1.168,                0.71864,                 1.6664,                0.94526,                      1,                  0.995,                  0.199,                 3.7079,                  3.168,                 1.6442,               0.001354,               0.001354,               0.001354
                    264,                 1.2267,                0.73743,                 1.9594,                0.93326,                      1,                  0.995,                  0.199,                 3.7111,                 3.6082,                 1.4911,              0.0013515,              0.0013515,              0.0013515
                    265,                 1.2134,                0.70678,                 1.5596,                0.78718,                      1,                  0.995,                 0.2985,                  3.721,                 3.7498,                 1.2871,              0.0013491,              0.0013491,              0.0013491
                    266,                 1.1261,                0.68124,                 1.6511,                0.77384,                      1,                  0.995,                 0.2985,                  3.926,                 4.1531,                 1.1863,              0.0013466,              0.0013466,              0.0013466
                    267,                 1.3304,                0.94689,                 2.0692,                0.79069,                      1,                  0.995,                  0.199,                 4.0573,                 3.9121,                  1.066,              0.0013441,              0.0013441,              0.0013441
                    268,                 1.1365,                0.65638,                 1.9389,                 0.7781,                      1,                  0.995,                 0.2985,                 3.9866,                 3.3682,                0.93812,              0.0013417,              0.0013417,              0.0013417
                    269,                 1.0271,                0.66184,                 1.7997,                0.25798,                      1,                0.33167,                0.06633,                  3.786,                 2.2759,                0.89647,              0.0013392,              0.0013392,              0.0013392
                    270,                 1.0319,                0.68016,                 1.9282,                0.25798,                      1,                0.33167,                0.06633,                 3.9106,                 2.3756,                0.93328,              0.0013367,              0.0013367,              0.0013367
                    271,                 1.0601,                0.67065,                 1.5997,                0.75491,                      1,                  0.995,                 0.0995,                 4.0614,                 3.3798,                  1.211,              0.0013342,              0.0013342,              0.0013342
                    272,                  1.294,                0.72577,                 2.5849,                0.75491,                      1,                  0.995,                 0.0995,                 4.0057,                  3.501,                 1.6246,              0.0013318,              0.0013318,              0.0013318
                    273,                 1.1725,                0.70708,                   1.77,                0.75491,                      1,                  0.995,                 0.0995,                 3.9148,                 2.6315,                 1.8021,              0.0013293,              0.0013293,              0.0013293
                    274,                 1.0264,                0.69036,                 1.6939,                0.31502,                      1,                0.33167,                0.06633,                 3.7971,                 2.1768,                 1.8741,              0.0013268,              0.0013268,              0.0013268
                    275,                 1.0787,                0.68173,                 1.5899,                0.46698,                0.93396,                 0.4975,                0.04975,                 3.7421,                 1.9408,                 1.5321,              0.0013243,              0.0013243,              0.0013243
                    276,                0.92441,                0.59358,                  1.725,                 0.8435,                      1,                  0.995,                 0.0995,                 3.7415,                 1.7249,                 1.0155,              0.0013219,              0.0013219,              0.0013219
                    277,                  1.181,                 0.7194,                 1.6131,                0.96266,                      1,                  0.995,                  0.199,                 3.7458,                 2.5512,                0.89444,              0.0013194,              0.0013194,              0.0013194
                    278,                 1.1584,                0.69655,                 1.9729,                0.96203,                      1,                  0.995,                  0.199,                 3.8316,                 3.0149,                0.93691,              0.0013169,              0.0013169,              0.0013169
                    279,                 1.1046,                0.68536,                 1.8545,                      1,                      1,                  0.995,                  0.199,                 3.9929,                  3.671,                0.97799,              0.0013144,              0.0013144,              0.0013144
                    280,                  1.221,                0.71983,                 1.8023,                      1,                      1,                  0.995,                  0.199,                 4.0221,                  4.098,                 1.0094,               0.001312,               0.001312,               0.001312
                    281,                 1.1838,                0.70497,                 1.8491,                      1,                      1,                  0.995,                  0.199,                 3.9155,                 3.8497,                  1.023,              0.0013095,              0.0013095,              0.0013095
                    282,                  1.204,                 0.7669,                 1.5787,                      1,                      1,                  0.995,                  0.199,                 3.8198,                 3.5086,                 1.0546,               0.001307,               0.001307,               0.001307
                    283,                 1.1305,                0.67733,                 2.1378,                      1,                      1,                  0.995,                  0.199,                 3.8127,                 3.6895,                   1.14,              0.0013045,              0.0013045,              0.0013045
                    284,                0.97861,                0.62357,                 1.7725,                0.87215,                      1,                  0.995,                 0.0995,                  3.935,                 3.0928,                 1.2012,               0.001302,               0.001302,               0.001302
                    285,                 1.0158,                 0.6415,                 1.5172,                0.18428,                      1,                0.33167,                0.03317,                 4.1061,                 3.6901,                 1.2133,              0.0012996,              0.0012996,              0.0012996
                    286,                 1.0812,                0.68273,                 1.5742,                0.18428,                      1,                0.33167,                0.03317,                 4.2392,                 4.2787,                  1.087,              0.0012971,              0.0012971,              0.0012971
                    287,                 1.0919,                 0.6692,                 1.9059,                0.95758,                      1,                  0.995,                  0.199,                  4.178,                 5.3494,                 1.0642,              0.0012946,              0.0012946,              0.0012946
                    288,                 1.3537,                0.76514,                 1.7836,                 0.9616,                      1,                  0.995,                  0.199,                 3.9985,                 5.7817,                 1.0313,              0.0012922,              0.0012922,              0.0012922
                    289,                 1.1701,                0.64529,                 1.5904,                0.95991,                      1,                  0.995,                 0.0995,                  3.818,                 5.4155,                 1.0688,              0.0012897,              0.0012897,              0.0012897
                    290,                 1.1811,                0.71365,                 1.7533,                0.95197,                      1,                  0.995,                  0.199,                 3.7065,                  4.731,                 1.2306,              0.0012872,              0.0012872,              0.0012872
                    291,                 1.1382,                0.61027,                 1.6046,                0.93288,                      1,                  0.995,                 0.2985,                 3.6675,                 4.8641,                 1.3703,              0.0012847,              0.0012847,              0.0012847
                    292,                 1.1729,                0.67233,                 1.9269,                0.94127,                      1,                  0.995,                 0.2985,                 3.6908,                 5.1082,                 1.3852,              0.0012822,              0.0012822,              0.0012822
                    293,                 1.2577,                0.77428,                 1.6385,                0.95251,                      1,                  0.995,                 0.0995,                 3.7447,                 4.6902,                 1.2229,              0.0012798,              0.0012798,              0.0012798
