                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    309,                 1.0248,                0.62631,                 1.7871,                      1,                      1,                  0.995,                  0.199,                 3.7147,                 2.6123,                0.87363,             0.00048035,             0.00048035,             0.00048035
                    310,                0.96007,                0.67108,                 1.8296,                      1,                      1,                  0.995,                  0.199,                 3.7842,                 3.5524,                0.89043,              0.0004754,              0.0004754,              0.0004754
                    311,                 0.9517,                0.61431,                 1.6415,                      1,                      1,                  0.995,                  0.199,                 3.8524,                 4.1987,                0.93362,             0.00047045,             0.00047045,             0.00047045
                    312,                0.94471,                0.62736,                 1.9223,                      1,                      1,                  0.995,                  0.199,                  3.946,                  4.207,                0.99099,              0.0004655,              0.0004655,              0.0004655
                    313,                 0.8087,                0.55097,                 1.5437,                      1,                      1,                  0.995,                 0.0995,                 4.0299,                 3.6974,                 1.0345,             0.00046055,             0.00046055,             0.00046055
                    314,                0.94831,                 0.5821,                 1.8501,                0.94711,                      1,                  0.995,                  0.199,                 4.0621,                 3.0655,                 1.0528,              0.0004556,              0.0004556,              0.0004556
                    315,                  1.208,                 0.7467,                 2.8793,                0.94711,                      1,                  0.995,                  0.199,                  4.139,                 3.2159,                 1.0625,             0.00045065,             0.00045065,             0.00045065
                    316,                0.96263,                0.61838,                 1.5991,                 0.9284,                      1,                  0.995,                  0.199,                 4.1706,                 3.6452,                 1.0502,              0.0004457,              0.0004457,              0.0004457
                    317,                 1.0454,                0.65751,                 1.4732,                0.95043,                      1,                  0.995,                  0.199,                    4.2,                 4.0244,                 1.0456,             0.00044075,             0.00044075,             0.00044075
                    318,                0.92855,                0.62152,                   1.49,                0.95674,                      1,                  0.995,                 0.0995,                 4.1817,                 4.5182,                 1.0919,              0.0004358,              0.0004358,              0.0004358
                    319,                 0.9067,                0.62219,                 1.5852,                0.95606,                      1,                  0.995,                 0.0995,                 4.2183,                 4.6504,                 1.1781,             0.00043085,             0.00043085,             0.00043085
                    320,                  0.948,                0.59009,                  1.699,                0.94931,                      1,                  0.995,                 0.0995,                 4.1303,                 4.0778,                 1.0934,              0.0004259,              0.0004259,              0.0004259
                    321,                0.89139,                0.62878,                 1.5574,                0.90081,                      1,                  0.995,                  0.199,                  4.035,                 3.6835,                 1.0683,             0.00042095,             0.00042095,             0.00042095
                    322,                0.83141,                0.58071,                 1.4563,                0.94602,                      1,                  0.995,                  0.199,                 3.9839,                 3.6798,                 1.0251,               0.000416,               0.000416,               0.000416
                    323,                0.85837,                0.60211,                 1.7682,                0.94769,                      1,                  0.995,                  0.199,                 3.9628,                 3.8339,                0.99301,             0.00041105,             0.00041105,             0.00041105
                    324,                0.91559,                0.59794,                 1.6333,                0.90381,                      1,                  0.995,                  0.199,                 3.9857,                  4.231,                 0.9683,              0.0004061,              0.0004061,              0.0004061
                    325,                0.85453,                0.60014,                 1.4255,                  0.952,                      1,                  0.995,                 0.2985,                  4.058,                 5.0188,                0.95918,             0.00040115,             0.00040115,             0.00040115
                    326,                 1.0334,                0.68487,                 1.7956,                0.95539,                      1,                  0.995,                 0.2985,                 4.0188,                  5.215,                0.99413,              0.0003962,              0.0003962,              0.0003962
                    327,                0.92283,                0.57133,                 1.6137,                0.95045,                      1,                  0.995,                 0.2985,                 3.9126,                 4.8418,                 1.0141,             0.00039125,             0.00039125,             0.00039125
                    328,                0.84119,                0.56908,                 1.3975,                0.95587,                      1,                  0.995,                  0.199,                 3.7883,                   4.33,                 1.0333,              0.0003863,              0.0003863,              0.0003863
                    329,                0.84931,                0.55863,                 1.4443,                0.94374,                      1,                  0.995,                  0.199,                 3.6814,                 3.6416,                 1.0255,             0.00038135,             0.00038135,             0.00038135
                    330,                 0.8253,                0.54779,                 1.6868,                0.92581,                      1,                  0.995,                 0.2985,                 3.6167,                 3.0217,                0.97003,              0.0003764,              0.0003764,              0.0003764
                    331,                0.84375,                0.54876,                  1.586,                 0.9549,                      1,                  0.995,                 0.2985,                 3.6093,                 3.3351,                0.95216,             0.00037145,             0.00037145,             0.00037145
                    332,                0.85415,                0.57628,                 1.6552,                0.96388,                      1,                  0.995,                 0.2985,                 3.6579,                  4.681,                0.94081,              0.0003665,              0.0003665,              0.0003665
                    333,                0.85435,                0.58594,                 1.6815,                0.96616,                      1,                  0.995,                 0.2985,                 3.7131,                 6.1856,                0.92417,             0.00036155,             0.00036155,             0.00036155
                    334,                0.84119,                0.56078,                 1.6015,                 0.9649,                      1,                  0.995,                  0.199,                  3.737,                 6.6695,                0.90716,              0.0003566,              0.0003566,              0.0003566
                    335,                0.97636,                0.62058,                 1.7483,                0.96611,                      1,                  0.995,                  0.199,                 3.7348,                 6.3125,                0.89316,             0.00035165,             0.00035165,             0.00035165
                    336,                0.86989,                 0.5647,                 1.6855,                0.96541,                      1,                  0.995,                  0.199,                 3.6958,                  5.243,                0.88237,              0.0003467,              0.0003467,              0.0003467
                    337,                0.90577,                0.58188,                 1.9064,                0.96489,                      1,                  0.995,                 0.2985,                  3.649,                 4.3441,                0.87524,             0.00034175,             0.00034175,             0.00034175
                    338,                 1.0116,                0.70811,                 1.6153,                0.96263,                      1,                  0.995,                 0.2985,                 3.6058,                 3.6098,                0.87153,              0.0003368,              0.0003368,              0.0003368
                    339,                0.95928,                0.62115,                  1.638,                0.95935,                      1,                  0.995,                  0.199,                 3.6129,                 3.5808,                0.86695,             0.00033185,             0.00033185,             0.00033185
                    340,                0.95979,                0.71588,                 1.6248,                0.95459,                      1,                  0.995,                  0.199,                 3.6562,                 4.4596,                0.86093,              0.0003269,              0.0003269,              0.0003269
                    341,                0.87638,                0.58903,                 1.6764,                0.95755,                      1,                  0.995,                  0.199,                 3.6949,                  5.067,                0.86193,             0.00032195,             0.00032195,             0.00032195
                    342,                0.94163,                0.63644,                 1.5762,                0.95987,                      1,                  0.995,                  0.199,                 3.7501,                 5.5027,                0.88804,               0.000317,               0.000317,               0.000317
                    343,                0.86342,                0.55723,                 1.9509,                0.96117,                      1,                  0.995,                 0.2985,                 3.7892,                 5.8424,                0.91126,             0.00031205,             0.00031205,             0.00031205
                    344,                0.83436,                0.56818,                 1.5529,                0.96246,                      1,                  0.995,                 0.2985,                 3.8056,                 5.8306,                0.88512,              0.0003071,              0.0003071,              0.0003071
                    345,                0.88037,                0.55788,                 1.5642,                0.96291,                      1,                  0.995,                 0.2985,                  3.777,                 5.3946,                0.87601,             0.00030215,             0.00030215,             0.00030215
                    346,                0.79919,                0.58533,                  1.559,                0.96167,                      1,                  0.995,                 0.2985,                 3.7087,                 4.3989,                0.87323,              0.0002972,              0.0002972,              0.0002972
                    347,                0.76111,                0.55382,                 1.4941,                0.96191,                      1,                  0.995,                 0.2985,                 3.6541,                 3.3818,                0.85815,             0.00029225,             0.00029225,             0.00029225
                    348,                0.88893,                0.56394,                 1.4733,                0.96245,                      1,                  0.995,                 0.2985,                 3.6442,                 3.1011,                 0.8612,              0.0002873,              0.0002873,              0.0002873
                    349,                 0.8915,                0.55358,                 1.5442,                0.96423,                      1,                  0.995,                 0.2985,                 3.6542,                 3.2265,                0.86253,             0.00028235,             0.00028235,             0.00028235
                    350,                0.91234,                0.56662,                 1.6303,                0.96529,                      1,                  0.995,                 0.2985,                 3.6686,                 3.4804,                0.88251,              0.0002774,              0.0002774,              0.0002774
                    351,                0.86967,                 0.5969,                 1.5941,                0.96633,                      1,                  0.995,                 0.2985,                 3.6985,                 3.9232,                0.89025,             0.00027245,             0.00027245,             0.00027245
                    352,                0.91277,                0.59253,                   1.52,                0.96729,                      1,                  0.995,                  0.199,                 3.7315,                 4.3381,                0.89363,              0.0002675,              0.0002675,              0.0002675
                    353,                0.88732,                 0.5797,                 1.4593,                0.96685,                      1,                  0.995,                  0.199,                 3.7497,                 4.5393,                0.88142,             0.00026255,             0.00026255,             0.00026255
                    354,                0.82557,                0.54779,                 1.5984,                0.96637,                      1,                  0.995,                  0.199,                 3.7491,                 4.6813,                0.85418,              0.0002576,              0.0002576,              0.0002576
                    355,                0.84437,                0.56877,                 1.4647,                0.96459,                      1,                  0.995,                  0.199,                 3.7497,                 4.7134,                0.85077,             0.00025265,             0.00025265,             0.00025265
                    356,                0.68125,                0.57902,                  1.189,                0.96507,                      1,                  0.995,                  0.199,                 3.7463,                 4.5607,                0.84553,              0.0002477,              0.0002477,              0.0002477
                    357,                0.87978,                 0.5589,                 1.5283,                 0.9654,                      1,                  0.995,                  0.199,                 3.7462,                  4.381,                0.84363,             0.00024275,             0.00024275,             0.00024275
                    358,                0.76896,                0.52266,                 1.5208,                0.96682,                      1,                  0.995,                  0.199,                 3.7578,                 4.4269,                0.84087,              0.0002378,              0.0002378,              0.0002378
                    359,                0.88116,                0.61477,                 1.5439,                0.96681,                      1,                  0.995,                 0.2985,                 3.7549,                 4.3143,                0.83994,             0.00023285,             0.00023285,             0.00023285
                    360,                0.88974,                0.62002,                 1.6716,                0.96652,                      1,                  0.995,                 0.2985,                 3.7353,                 3.9524,                0.84172,              0.0002279,              0.0002279,              0.0002279
                    361,                0.81725,                0.54346,                 1.5041,                0.96582,                      1,                  0.995,                 0.2985,                 3.7062,                 3.3943,                0.84247,             0.00022295,             0.00022295,             0.00022295
                    362,                0.81307,                 0.5481,                 1.5681,                0.96302,                      1,                  0.995,                 0.2985,                 3.6694,                 2.6719,                0.84338,               0.000218,               0.000218,               0.000218
                    363,                 1.0558,                0.67314,                 1.6611,                0.95977,                      1,                  0.995,                 0.2985,                 3.6526,                 2.3287,                0.84306,             0.00021305,             0.00021305,             0.00021305
                    364,                0.85333,                0.54556,                 1.4883,                0.95833,                      1,                  0.995,                 0.2985,                 3.6597,                 2.3053,                0.84192,              0.0002081,              0.0002081,              0.0002081
                    365,                0.85705,                0.56409,                  1.818,                0.96116,                      1,                  0.995,                 0.2985,                 3.6999,                 2.6536,                0.84089,             0.00020315,             0.00020315,             0.00020315
                    366,                0.78106,                0.52915,                 1.6625,                0.96413,                      1,                  0.995,                 0.2985,                 3.7544,                 3.4156,                0.84683,              0.0001982,              0.0001982,              0.0001982
                    367,                 1.0987,                0.62508,                 1.7466,                0.96535,                      1,                  0.995,                 0.2985,                 3.7958,                 4.1418,                0.85642,             0.00019325,             0.00019325,             0.00019325
                    368,                 0.8526,                0.56288,                 1.4632,                0.96528,                      1,                  0.995,                 0.2985,                 3.8189,                 4.5996,                0.86754,              0.0001883,              0.0001883,              0.0001883
                    369,                0.76262,                0.54257,                 1.5535,                 0.9637,                      1,                  0.995,                  0.199,                 3.8208,                  4.708,                0.87538,             0.00018335,             0.00018335,             0.00018335
                    370,                  0.908,                0.58884,                 1.6513,                0.96157,                      1,                  0.995,                  0.199,                 3.8139,                 4.6389,                0.88051,              0.0001784,              0.0001784,              0.0001784
                    371,                0.75605,                0.54903,                 1.9386,                0.95974,                      1,                  0.995,                  0.199,                 3.8045,                 4.4339,                0.88503,             0.00017345,             0.00017345,             0.00017345
                    372,                0.85294,                0.55621,                 1.6572,                0.95769,                      1,                  0.995,                 0.2985,                 3.8003,                 4.2534,                0.88926,              0.0001685,              0.0001685,              0.0001685
                    373,                0.91156,                0.56277,                 1.4942,                0.95526,                      1,                  0.995,                 0.2985,                 3.7902,                 4.0987,                0.89163,             0.00016355,             0.00016355,             0.00016355
                    374,                0.80597,                0.54025,                 1.4383,                0.95337,                      1,                  0.995,                 0.2985,                 3.7825,                 3.8459,                0.89694,              0.0001586,              0.0001586,              0.0001586
                    375,                 0.9064,                 0.5836,                 1.5923,                0.95436,                      1,                  0.995,                 0.2985,                 3.7573,                 3.3738,                0.90092,             0.00015365,             0.00015365,             0.00015365
                    376,                0.82098,                0.53625,                 1.4125,                0.95276,                      1,                  0.995,                 0.2985,                  3.726,                 2.9874,                 0.9049,              0.0001487,              0.0001487,              0.0001487
                    377,                 0.7619,                0.52473,                 1.4964,                 0.9498,                      1,                  0.995,                 0.2985,                 3.6944,                 2.6129,                 0.9049,             0.00014375,             0.00014375,             0.00014375
                    378,                 1.0221,                0.71283,                 1.6079,                0.94835,                      1,                  0.995,                 0.2985,                 3.6641,                 2.3403,                0.90189,              0.0001388,              0.0001388,              0.0001388
                    379,                0.97256,                0.62617,                 1.4571,                0.93965,                      1,                  0.995,                 0.2985,                 3.6434,                  2.211,                 0.8986,             0.00013385,             0.00013385,             0.00013385
                    380,                0.85387,                0.57203,                 1.5363,                0.93153,                      1,                  0.995,                 0.2985,                 3.6295,                 2.1662,                0.89869,              0.0001289,              0.0001289,              0.0001289
                    381,                0.83231,                0.55404,                 1.3737,                0.93652,                      1,                  0.995,                 0.2985,                 3.6249,                 2.2439,                0.89847,             0.00012395,             0.00012395,             0.00012395
                    382,                0.76403,                0.51404,                 1.5483,                 0.9429,                      1,                  0.995,                 0.2985,                 3.6347,                 2.4525,                0.89628,               0.000119,               0.000119,               0.000119
                    383,                0.74162,                0.52417,                 1.3911,                 0.9479,                      1,                  0.995,                 0.2985,                 3.6555,                 2.7061,                 0.8959,             0.00011405,             0.00011405,             0.00011405
                    384,                0.95858,                0.64856,                 1.7049,                0.95243,                      1,                  0.995,                 0.2985,                 3.6795,                 3.0261,                0.89633,              0.0001091,              0.0001091,              0.0001091
                    385,                0.74225,                0.54962,                 1.3966,                0.95476,                      1,                  0.995,                 0.2985,                 3.6998,                 3.2338,                0.89807,             0.00010415,             0.00010415,             0.00010415
                    386,                0.83532,                0.58869,                 1.3928,                0.95645,                      1,                  0.995,                 0.2985,                 3.6997,                 3.2739,                0.89832,               9.92e-05,               9.92e-05,               9.92e-05
                    387,                0.78307,                 0.5449,                 1.4436,                0.95597,                      1,                  0.995,                 0.2985,                 3.6958,                 3.1984,                0.90665,              9.425e-05,              9.425e-05,              9.425e-05
                    388,                0.76558,                0.55004,                 1.4819,                0.95405,                      1,                  0.995,                 0.2985,                 3.7006,                  3.201,                0.93762,               8.93e-05,               8.93e-05,               8.93e-05
                    389,                0.82709,                0.52477,                 1.5261,                0.95142,                      1,                  0.995,                 0.2985,                 3.7005,                 3.1478,                 0.9573,              8.435e-05,              8.435e-05,              8.435e-05
                    390,                0.74045,                0.51976,                 1.6377,                0.95066,                      1,                  0.995,                 0.2985,                 3.6913,                 3.1504,                0.98154,               7.94e-05,               7.94e-05,               7.94e-05
                    391,                0.77701,                0.54082,                 1.3934,                 0.9531,                      1,                  0.995,                 0.2985,                 3.6928,                 3.2843,                 1.0152,              7.445e-05,              7.445e-05,              7.445e-05
                    392,                0.70671,                0.49992,                 1.4836,                0.95722,                      1,                  0.995,                 0.2985,                 3.7116,                 3.5354,                 1.0463,               6.95e-05,               6.95e-05,               6.95e-05
                    393,                0.68901,                0.51723,                 1.4622,                0.96008,                      1,                  0.995,                 0.2985,                 3.7292,                 3.7553,                 1.0606,              6.455e-05,              6.455e-05,              6.455e-05
                    394,                0.78521,                0.54143,                 1.4439,                0.96199,                      1,                  0.995,                 0.2985,                 3.7563,                 4.0967,                 1.0562,               5.96e-05,               5.96e-05,               5.96e-05
                    395,                0.84438,                0.53363,                 1.4734,                0.96391,                      1,                  0.995,                 0.2985,                 3.7771,                 4.3826,                 1.0491,              5.465e-05,              5.465e-05,              5.465e-05
                    396,                0.63267,                0.47923,                 1.5322,                0.96486,                      1,                  0.995,                 0.2985,                 3.7936,                 4.6013,                 1.0412,               4.97e-05,               4.97e-05,               4.97e-05
                    397,                0.63946,                 0.5045,                 1.3053,                0.96491,                      1,                  0.995,                 0.2985,                 3.8015,                 4.7559,                 1.0265,              4.475e-05,              4.475e-05,              4.475e-05
                    398,                0.66133,                0.49943,                 1.6546,                0.96453,                      1,                  0.995,                 0.2985,                 3.8007,                 4.7573,                 1.0261,               3.98e-05,               3.98e-05,               3.98e-05
                    399,                0.76184,                0.51032,                 1.3808,                0.96439,                      1,                  0.995,                 0.2985,                 3.7992,                 4.7257,                   1.02,              3.485e-05,              3.485e-05,              3.485e-05
                    400,                0.67736,                0.51204,                 1.4135,                0.96339,                      1,                  0.995,                 0.2985,                 3.8009,                 4.7031,                 1.0317,               2.99e-05,               2.99e-05,               2.99e-05
