                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                 1.2806,                0.78852,                 1.8469,                0.96687,                      1,                  0.995,                  0.796,                 1.0801,                0.65867,                 1.3297,              0.0012328,              0.0012328,              0.0012328
                    158,                 1.1884,                0.74043,                 1.6304,                0.96267,                      1,                  0.995,                  0.796,                 1.0396,                0.63237,                 1.2935,              0.0012278,              0.0012278,              0.0012278
                    159,                 1.0666,                0.77861,                 1.6373,                0.96267,                      1,                  0.995,                  0.796,                 1.0396,                0.63237,                 1.2935,              0.0012228,              0.0012228,              0.0012228
                    160,                 1.2989,                0.75533,                  1.696,                 0.9491,                      1,                  0.995,                 0.8955,                0.69518,                0.65115,                 1.3085,              0.0012179,              0.0012179,              0.0012179
                    161,                 1.1229,                0.72311,                 1.7167,                 0.9491,                      1,                  0.995,                 0.8955,                0.69518,                0.65115,                 1.3085,              0.0012129,              0.0012129,              0.0012129
                    162,                 1.1432,                0.76493,                 1.6719,                0.87777,                      1,                  0.995,                  0.796,                0.88879,                0.80159,                 1.3699,               0.001208,               0.001208,               0.001208
                    163,                 1.0323,                 0.7343,                 1.5432,                0.87777,                      1,                  0.995,                  0.796,                0.88879,                0.80159,                 1.3699,               0.001203,               0.001203,               0.001203
                    164,                 1.1493,                0.69299,                 1.5872,                0.89283,                      1,                  0.995,                  0.796,                 1.0265,                0.84509,                 1.4019,              0.0011981,              0.0011981,              0.0011981
                    165,                 1.0319,                0.67713,                 2.1275,                0.89283,                      1,                  0.995,                  0.796,                 1.0265,                0.84509,                 1.4019,              0.0011932,              0.0011932,              0.0011932
                    166,                   1.03,                0.64828,                 1.7909,                0.89075,                      1,                  0.995,                 0.6965,                 1.1574,                 0.9631,                 1.3652,              0.0011882,              0.0011882,              0.0011882
                    167,                 1.1488,                0.74933,                   1.76,                0.89075,                      1,                  0.995,                 0.6965,                 1.1574,                 0.9631,                 1.3652,              0.0011833,              0.0011833,              0.0011833
                    168,                 1.0615,                0.74173,                 2.2522,                0.95836,                      1,                  0.995,                  0.995,                 0.6199,                0.63437,                 1.2623,              0.0011783,              0.0011783,              0.0011783
                    169,                  1.114,                0.70413,                  1.869,                0.95836,                      1,                  0.995,                  0.995,                 0.6199,                0.63437,                 1.2623,              0.0011734,              0.0011734,              0.0011734
                    170,                  1.142,                0.71512,                 1.8245,                0.96652,                      1,                  0.995,                  0.796,                0.98133,                 0.5301,                  1.258,              0.0011684,              0.0011684,              0.0011684
                    171,                 1.1044,                0.69899,                  2.033,                0.96652,                      1,                  0.995,                  0.796,                0.98133,                 0.5301,                  1.258,              0.0011635,              0.0011635,              0.0011635
                    172,                 1.0179,                0.72016,                 1.9191,                0.96592,                      1,                  0.995,                 0.6965,                 1.2823,                0.59285,                 1.1723,              0.0011585,              0.0011585,              0.0011585
                    173,                 1.0253,                0.67627,                 1.9266,                0.96592,                      1,                  0.995,                 0.6965,                 1.2823,                0.59285,                 1.1723,              0.0011536,              0.0011536,              0.0011536
                    174,                 1.0817,                0.71302,                  1.994,                0.96423,                      1,                  0.995,                  0.796,                  1.136,                0.55436,                 1.1015,              0.0011486,              0.0011486,              0.0011486
                    175,                0.99161,                0.73916,                 1.7443,                0.96423,                      1,                  0.995,                  0.796,                  1.136,                0.55436,                 1.1015,              0.0011437,              0.0011437,              0.0011437
                    176,                 1.1268,                0.64432,                 2.1454,                 0.9649,                      1,                  0.995,                  0.796,                0.94208,                0.49216,                 1.1082,              0.0011387,              0.0011387,              0.0011387
                    177,                 1.1165,                0.66843,                 2.0499,                 0.9649,                      1,                  0.995,                  0.796,                0.94208,                0.49216,                 1.1082,              0.0011337,              0.0011337,              0.0011337
                    178,                 1.1005,                0.73387,                 1.8549,                0.96067,                      1,                  0.995,                 0.8955,                0.73051,                0.51164,                 1.1433,              0.0011288,              0.0011288,              0.0011288
                    179,                 1.1355,                0.72124,                 1.8682,                0.96067,                      1,                  0.995,                 0.8955,                0.73051,                0.51164,                 1.1433,              0.0011239,              0.0011239,              0.0011239
                    180,                 1.1201,                0.68041,                 2.0964,                0.96323,                      1,                  0.995,                 0.8955,                0.67925,                0.59326,                 1.1751,              0.0011189,              0.0011189,              0.0011189
                    181,                0.94288,                0.69782,                  1.866,                0.96323,                      1,                  0.995,                 0.8955,                0.67925,                0.59326,                 1.1751,               0.001114,               0.001114,               0.001114
                    182,                 1.0586,                0.70596,                 1.6587,                0.96652,                      1,                  0.995,                  0.796,                 0.8349,                0.71738,                 1.2092,               0.001109,               0.001109,               0.001109
                    183,                 1.0438,                0.76165,                  1.786,                0.96652,                      1,                  0.995,                  0.796,                 0.8349,                0.71738,                 1.2092,              0.0011041,              0.0011041,              0.0011041
                    184,                 1.0454,                0.64917,                 1.7853,                0.96597,                      1,                  0.995,                  0.796,                 1.0027,                0.77987,                 1.2528,              0.0010991,              0.0010991,              0.0010991
                    185,                 1.2941,                0.76073,                 2.4068,                0.96597,                      1,                  0.995,                  0.796,                 1.0027,                0.77987,                 1.2528,              0.0010941,              0.0010941,              0.0010941
                    186,                 1.2232,                0.68182,                 1.7525,                 0.9657,                      1,                  0.995,                  0.796,                0.96008,                0.75704,                 1.2496,              0.0010892,              0.0010892,              0.0010892
                    187,                 1.0209,                0.67439,                 1.8397,                 0.9657,                      1,                  0.995,                  0.796,                0.96008,                0.75704,                 1.2496,              0.0010842,              0.0010842,              0.0010842
                    188,                 1.0856,                0.69438,                 2.0187,                0.96674,                      1,                  0.995,                 0.8955,                0.74366,                0.68644,                 1.2079,              0.0010793,              0.0010793,              0.0010793
                    189,                 1.0191,                 0.6687,                 1.7183,                0.96674,                      1,                  0.995,                 0.8955,                0.74366,                0.68644,                 1.2079,              0.0010743,              0.0010743,              0.0010743
                    190,                 1.0526,                0.67476,                 1.6487,                0.96631,                      1,                  0.995,                 0.8955,                0.70857,                0.60388,                 1.1936,              0.0010694,              0.0010694,              0.0010694
                    191,                 1.0944,                 0.7161,                 2.2984,                0.96631,                      1,                  0.995,                 0.8955,                0.70857,                0.60388,                 1.1936,              0.0010645,              0.0010645,              0.0010645
                    192,                 1.1659,                0.66958,                 1.7697,                0.96399,                      1,                  0.995,                  0.796,                0.89808,                0.63487,                 1.2049,              0.0010595,              0.0010595,              0.0010595
                    193,                 1.2143,                0.67948,                 1.9899,                0.96399,                      1,                  0.995,                  0.796,                0.89808,                0.63487,                 1.2049,              0.0010545,              0.0010545,              0.0010545
                    194,                 1.0732,                0.65031,                 1.7541,                0.96685,                      1,                  0.995,                 0.6965,                 1.0837,                0.77348,                 1.1833,              0.0010496,              0.0010496,              0.0010496
                    195,                 1.0538,                0.66855,                 1.4362,                0.96685,                      1,                  0.995,                 0.6965,                 1.0837,                0.77348,                 1.1833,              0.0010447,              0.0010447,              0.0010447
                    196,                  1.072,                0.65809,                 2.0096,                0.96698,                      1,                  0.995,                  0.597,                 1.1503,                0.81421,                  1.229,              0.0010397,              0.0010397,              0.0010397
                    197,                0.97559,                0.68088,                 1.5097,                0.96698,                      1,                  0.995,                  0.597,                 1.1503,                0.81421,                  1.229,              0.0010347,              0.0010347,              0.0010347
                    198,                 1.0692,                 0.7267,                 1.7702,                0.96717,                      1,                  0.995,                  0.796,                 1.1403,                0.83098,                 1.3022,              0.0010298,              0.0010298,              0.0010298
                    199,                0.95622,                0.64461,                 1.6522,                0.96717,                      1,                  0.995,                  0.796,                 1.1403,                0.83098,                 1.3022,              0.0010249,              0.0010249,              0.0010249
                    200,                 1.0923,                0.75088,                 1.8723,                0.96784,                      1,                  0.995,                  0.796,                0.96098,                0.77266,                 1.3115,              0.0010199,              0.0010199,              0.0010199
                    201,                 1.0796,                 0.7006,                 2.1022,                0.96784,                      1,                  0.995,                  0.796,                0.96098,                0.77266,                 1.3115,              0.0010149,              0.0010149,              0.0010149
                    202,                 1.0205,                0.62864,                  1.521,                      1,                      1,                  0.995,                  0.796,                 1.0441,                0.68931,                 1.2551,                0.00101,                0.00101,                0.00101
                    203,                 1.1385,                 0.6903,                 2.1657,                      1,                      1,                  0.995,                  0.796,                 1.0441,                0.68931,                 1.2551,               0.001005,               0.001005,               0.001005
                    204,                0.93665,                 0.6734,                 2.0357,                      1,                      1,                  0.995,                  0.796,                 1.0466,                0.64401,                 1.2067,              0.0010001,              0.0010001,              0.0010001
                    205,                 1.1667,                 0.6972,                 1.8111,                      1,                      1,                  0.995,                  0.796,                 1.0466,                0.64401,                 1.2067,             0.00099515,             0.00099515,             0.00099515
                    206,                 1.0313,                0.62359,                 1.5886,                0.96498,                      1,                  0.995,                 0.6965,                 1.0973,                0.63491,                 1.1834,              0.0009902,              0.0009902,              0.0009902
                    207,                0.93547,                0.64189,                 1.4707,                0.96498,                      1,                  0.995,                 0.6965,                 1.0973,                0.63491,                 1.1834,             0.00098525,             0.00098525,             0.00098525
                    208,                  1.101,                0.73405,                 1.7979,                0.96131,                      1,                  0.995,                 0.6965,                0.98802,                0.64168,                 1.2053,              0.0009803,              0.0009803,              0.0009803
                    209,                 0.9454,                0.62687,                 1.7329,                0.96131,                      1,                  0.995,                 0.6965,                0.98802,                0.64168,                 1.2053,             0.00097535,             0.00097535,             0.00097535
                    210,                0.94971,                0.63573,                 2.2655,                0.96315,                      1,                  0.995,                  0.796,                0.65274,                0.55642,                 1.2556,              0.0009704,              0.0009704,              0.0009704
                    211,                 1.0075,                0.64913,                 1.8015,                0.96315,                      1,                  0.995,                  0.796,                0.65274,                0.55642,                 1.2556,             0.00096545,             0.00096545,             0.00096545
                    212,                0.99416,                0.65203,                 1.7048,                0.96507,                      1,                  0.995,                 0.8955,                0.53074,                0.56524,                 1.2458,              0.0009605,              0.0009605,              0.0009605
                    213,                 1.0507,                0.64279,                 1.6317,                0.96507,                      1,                  0.995,                 0.8955,                0.53074,                0.56524,                 1.2458,             0.00095555,             0.00095555,             0.00095555
                    214,                 1.0616,                0.65329,                 1.7008,                0.96503,                      1,                  0.995,                  0.796,                0.59936,                0.61889,                 1.2053,              0.0009506,              0.0009506,              0.0009506
                    215,                0.98886,                0.66837,                  1.732,                0.96503,                      1,                  0.995,                  0.796,                0.59936,                0.61889,                 1.2053,             0.00094565,             0.00094565,             0.00094565
                    216,                0.91641,                0.66568,                  1.716,                0.96462,                      1,                  0.995,                  0.796,                0.76305,                0.64179,                 1.1443,              0.0009407,              0.0009407,              0.0009407
                    217,                 1.0562,                0.64141,                 2.2287,                0.96462,                      1,                  0.995,                  0.796,                0.76305,                0.64179,                 1.1443,             0.00093575,             0.00093575,             0.00093575
                    218,                 1.0851,                0.68686,                 1.4363,                 0.9638,                      1,                  0.995,                 0.6965,                0.80563,                0.64631,                  1.124,              0.0009308,              0.0009308,              0.0009308
                    219,                 1.0574,                0.63903,                 1.7471,                 0.9638,                      1,                  0.995,                 0.6965,                0.80563,                0.64631,                  1.124,             0.00092585,             0.00092585,             0.00092585
